frame,hip_x,hip_y,hip_z,hip_parent,hip_abdomen,hip_lButtock,hip_rButtock,abdomen_x,abdomen_y,abdomen_z,abdomen_parent,abdomen_chest,chest_x,chest_y,chest_z,chest_parent,chest_lCollar,chest_neck,chest_rCollar,neck_x,neck_y,neck_z,neck_parent,neck_neck1,neck1_x,neck1_y,neck1_z,neck1_parent,neck1_head,head_x,head_y,head_z,head_parent,rCollar_x,rCollar_y,rCollar_z,rCollar_parent,rCollar_rShldr,rShldr_x,rShldr_y,rShldr_z,rShldr_parent,rShldr_rForeArm,rForeArm_x,rForeArm_y,rForeArm_z,rForeArm_parent,rForeArm_rHand,rHand_x,rHand_y,rHand_z,rHand_parent,lCollar_x,lCollar_y,lCollar_z,lCollar_parent,lCollar_lShldr,lShldr_x,lShldr_y,lShldr_z,lShldr_parent,lShldr_lForeArm,lForeArm_x,lForeArm_y,lForeArm_z,lForeArm_parent,lForeArm_lHand,lHand_x,lHand_y,lHand_z,lHand_parent,rButtock_x,rButtock_y,rButtock_z,rButtock_parent,rButtock_rThigh,rThigh_x,rThigh_y,rThigh_z,rThigh_parent,rThigh_rShin,rShin_x,rShin_y,rShin_z,rShin_parent,rShin_rFoot,rFoot_x,rFoot_y,rFoot_z,rFoot_parent,lButtock_x,lButtock_y,lButtock_z,lButtock_parent,lButtock_lThigh,lThigh_x,lThigh_y,lThigh_z,lThigh_parent,lThigh_lShin,lShin_x,lShin_y,lShin_z,lShin_parent,lShin_lFoot,lFoot_x,lFoot_y,lFoot_z,lFoot_parent,
10,12.01,-1.7845,-9.9692,0,113.259,96.7157,118.461,0,0,0,113.259,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,7.7335,7.2554,0.7254,3.26219,28.7439,0,0,0,28.7439,0,-22.4477,13.2508,9.0513,0,0,0,0,14.0707,96.6539,45.4714,53.4592,28.303,96.6539,48.2842,-12.438,71.3354,-11.616,48.2842,77.1434,-11.6258,-3.9721,-4.2948,77.1434,0,0,0,14.0707,96.6539,39.8977,-3.3085,-83.9349,96.6539,60.7615,-21.2715,-69.7808,24.8155,60.7615,91.3,-9.6361,1.7313,5.9511,91.3,0,0,0,118.461,111.594,-11.5742,0.6363,9.9017,111.594,75.8936,11.6522,0,-1.8535,75.8936,34.5341,0,0,0,34.5341,0,0,0,96.7157,111.594,-13.8329,-3.282,9.914,111.594,74.7951,12.4901,0,5.6053,74.7951,25.265,0,0,0,25.265,
11,12.0507,-2.0377,-9.74,0,113.24,96.0123,119.188,0,0,0,113.24,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,8.0584,6.2713,0.3562,3.26225,29.5528,0,0,0,29.5528,0,-24.0522,12.3973,12.0324,0,0,0,0,14.0707,96.6539,45.7297,50.442,25.1445,96.6539,52.6713,-10.6251,71.5124,-10.5777,52.6713,78.733,-10.1838,-3.6915,-4.3409,78.733,0,0,0,14.0707,96.6539,41.138,-0.8576,-83.5249,96.6539,63.4637,-18.8567,-71.61,23.9253,63.4637,89.3658,-9.5242,1.9845,6.0422,89.3658,0,0,0,119.188,111.594,-12.6589,0.5586,10.3561,111.594,75.8655,12.8083,0,-2.9156,75.8655,35.5163,0,0,0,35.5163,0,0,0,96.0123,111.594,-13.8643,-2.9387,9.9662,111.594,74.7066,12.1607,0,5.7079,74.7066,26.7002,0,0,0,26.7002,
12,12.4032,-2.4185,-9.4859,0,113.51,95.4536,119.984,0,0,0,113.51,0.360452,0,0,0,0.360452,14.0707,3.26213,14.0707,8.6697,5.8941,0.0773,3.26213,30.0529,0,0,0,30.0529,0,-25.3614,13.0646,13.8854,0,0,0,0,14.0707,96.6539,45.1756,46.8681,23.1244,96.6539,55.6816,-10.1081,70.8519,-10.3893,55.6816,79.8009,-7.4113,-3.1357,-4.3124,79.8009,0,0,0,14.0707,96.6539,42.5149,-2.4019,-81.9343,96.6539,66.5399,-16.6744,-72.2892,22.0775,66.5399,87.5776,-9.2134,2.2556,6.0778,87.5776,0,0,0,119.984,111.594,-13.7292,0.6644,10.3562,111.594,75.5962,14.0005,0,-4.5928,75.5962,36.3098,0,0,0,36.3098,0,0,0,95.4536,111.594,-13.8158,-2.2892,9.9997,111.594,73.7183,11.8886,0,5.2814,73.7183,27.67,0,0,0,27.67,
13,12.9829,-2.7299,-9.1244,0,113.5,95.3217,120.117,0,0,0,113.5,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,8.2006,5.7441,-0.1434,3.26219,30.2299,0,0,0,30.2299,0,-25.7038,13.1912,12.6505,0,0,0,0,14.0707,96.6539,45.0991,40.2793,25.833,96.6539,60.1036,-11.4407,69,-11.1798,60.1036,78.3371,-5.9353,-2.8028,-4.2753,78.3371,0,0,0,14.0707,96.6539,44.0927,-0.776,-81.3746,96.6539,67.7258,-14.8317,-74.2487,21.9018,67.7258,89.4936,-9.0548,2.421,6.0983,89.4936,0,0,0,120.117,111.594,-14.8415,0.8241,10.2305,111.594,75.8878,15.3192,0,-5.7089,75.8878,37.0144,0,0,0,37.0144,0,0,0,95.3217,111.594,-15.2396,-2.075,10.0079,111.594,72.9432,12.3909,0,4.2665,72.9432,28.4619,0,0,0,28.4619,
14,13.3592,-2.4562,-9.0345,0,112.986,94.4769,120.621,0,0,0,112.986,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,7.4572,5.1487,-0.3738,3.26219,30.674,0,0,0,30.674,0,-25.8569,11.9227,10.2128,0,0,0,0,14.0707,96.6539,45.6637,24.4329,38.0846,96.6539,63.2728,-16.0121,65.0614,-16.01,63.2728,78.7197,-5.4608,-2.6101,-4.1645,78.7197,0,0,0,14.0707,96.6539,45.001,1.491,-81.3946,96.6539,67.991,-14.9732,-76.4255,23.676,67.991,92.2308,-8.8452,2.3006,5.9715,92.2308,0,0,0,120.621,111.594,-15.7462,0.7817,10.6242,111.594,76.8271,16.9244,0,-7.0748,76.8271,37.4038,0,0,0,37.4038,0,0,0,94.4769,111.594,-16.9064,-2.2892,10.005,111.594,73.7407,13.2774,0,3.909,73.7407,29.0975,0,0,0,29.0975,
15,13.2886,-2.0549,-9.3069,0,112.285,92.9034,121.755,0,0,0,112.285,0.361536,0,0,0,0.361536,14.0707,3.26231,14.0707,7.1698,4.6822,-0.3245,3.26231,30.9662,0,0,0,30.9662,0,-26.0963,10.1393,8.0875,0,0,0,0,14.0707,96.6539,43.1935,3.9841,52.8612,96.6539,65.1764,-19.9008,64.615,-24.0487,65.1764,81.7229,-5.4217,-2.5092,-3.926,81.7229,0,0,0,14.0707,96.6539,45.2315,1.6338,-80.5586,96.6539,68.4145,-15.2283,-77.9582,25.3149,68.4145,92.2651,-8.8752,2.0253,5.6688,92.2651,0,0,0,121.755,111.594,-16.6506,0.6527,11.2371,111.594,77.4825,18.013,0,-8.378,77.4825,37.415,0,0,0,37.415,0,0,0,92.9034,111.594,-17.6953,-2.4138,10.0012,111.594,75.0017,13.9556,0,4.3164,75.0017,29.3641,0,0,0,29.3641,
16,13.2587,-2.0015,-9.7358,0,111.644,91.8132,122.416,0,0,0,111.644,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,6.6616,4.3914,-0.1827,3.26219,30.5014,0,0,0,30.5014,0,-26.2465,8.0583,5.8194,0,0,0,0,14.0707,96.6539,37.5775,-3.923,56.7006,96.6539,67.7393,-19.608,66.485,-27.474,67.7393,83.7665,-5.5861,-2.5109,-3.7258,83.7665,0,0,0,14.0707,96.6539,46.0532,2.9002,-78.8634,96.6539,68.1553,-13.2003,-80.0489,26.3428,68.1553,91.8986,-9.2789,1.868,5.4314,91.8986,0,0,0,122.416,111.594,-17.9524,0.4391,11.6,111.594,77.5352,18.7195,0,-8.8115,77.5352,38.0495,0,0,0,38.0495,0,0,0,91.8132,111.594,-17.7327,-2.3363,9.9995,111.594,74.6675,14.0172,0,4.6091,74.6675,29.911,0,0,0,29.911,
17,13.6401,-2.1249,-10.1171,0,110.844,90.8815,122.776,0,0,0,110.844,0.35882,0,0,0,0.35882,14.0706,3.26207,14.0706,6.4438,4.6219,-0.1171,3.26207,30.211,0,0,0,30.211,0,-26.325,7.8756,4.603,0,0,0,0,14.0706,96.6539,36.6334,2.5259,49.788,96.6539,69.1711,-20.1193,63.2929,-26.948,69.1711,84.7353,-5.7232,-2.5402,-3.6827,84.7353,0,0,0,14.0706,96.6539,47.8949,5.6826,-77.1581,96.6539,70.4327,-10.746,-82.8118,26.9992,70.4327,93.0554,-9.6977,1.8629,5.3891,93.0554,0,0,0,122.776,111.594,-19.1546,0.1788,11.9322,111.594,77.4854,20.2571,0,-9.1078,77.4854,38.8568,0,0,0,38.8568,0,0,0,90.8815,111.594,-16.9232,-1.8321,9.9994,111.594,73.2731,14.1092,0,4.6101,73.2731,30.9736,0,0,0,30.9736,
18,14.1536,-2.1207,-10.1781,0,109.569,89.214,123.527,0,0,0,109.569,0.360452,0,0,0,0.360452,14.0707,3.26231,14.0707,7.1165,5.5319,0.0115,3.26231,30.951,0,0,0,30.951,0,-26.2785,10.2493,4.9566,0,0,0,0,14.0707,96.6539,39.4701,3.5975,46.2662,96.6539,70.9862,-21.8908,58.5419,-26.7617,70.9862,85.6357,-5.7098,-2.516,-3.7085,85.6357,0,0,0,14.0707,96.6539,49.7448,7.6906,-75.6105,96.6539,71.5164,-8.8694,-84.8562,25.0815,71.5164,98.4228,-9.7766,1.8975,5.4262,98.4228,0,0,0,123.527,111.594,-19.6108,0.1693,12.2588,111.594,77.379,21.8889,0,-9.4951,77.379,38.5517,0,0,0,38.5517,0,0,0,89.214,111.594,-16.4758,-1.143,9.9998,111.594,72.2358,15.0283,0,4.6686,72.2358,31.5579,0,0,0,31.5579,
19,14.5793,-2.0517,-10.0992,0,107.849,86.623,124.872,0,0,0,107.849,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,7.5054,6.1251,-0.0149,3.26219,30.9615,0,0,0,30.9615,0,-26.2271,11.6699,5.1293,0,0,0,0,14.0707,96.6539,39.748,-2.1112,48.1892,96.6539,75.833,-21.3629,58.3595,-25.828,75.833,84.7188,-5.6909,-2.4845,-3.7252,84.7188,0,0,0,14.0707,96.6539,51.4189,9.1644,-73.8946,96.6539,68.0649,-6.2933,-86.2583,22.134,68.0649,103.311,-9.8707,1.9872,5.4699,103.311,0,0,0,124.872,111.594,-20.0336,0.3009,12.4366,111.594,77.0507,22.6081,0,-9.6235,77.0507,37.8723,0,0,0,37.8723,0,0,0,86.623,111.594,-17.1441,-1.2808,9.9999,111.594,71.8874,15.4719,0,4.8323,71.8874,31.6059,0,0,0,31.6059,
