frame,hip_x,hip_y,hip_z,hip_parent,hip_abdomen,hip_lButtock,hip_rButtock,abdomen_x,abdomen_y,abdomen_z,abdomen_parent,abdomen_chest,chest_x,chest_y,chest_z,chest_parent,chest_lCollar,chest_neck,chest_rCollar,neck_x,neck_y,neck_z,neck_parent,neck_neck1,neck1_x,neck1_y,neck1_z,neck1_parent,neck1_head,head_x,head_y,head_z,head_parent,rCollar_x,rCollar_y,rCollar_z,rCollar_parent,rCollar_rShldr,rShldr_x,rShldr_y,rShldr_z,rShldr_parent,rShldr_rForeArm,rForeArm_x,rForeArm_y,rForeArm_z,rForeArm_parent,rForeArm_rHand,rHand_x,rHand_y,rHand_z,rHand_parent,lCollar_x,lCollar_y,lCollar_z,lCollar_parent,lCollar_lShldr,lShldr_x,lShldr_y,lShldr_z,lShldr_parent,lShldr_lForeArm,lForeArm_x,lForeArm_y,lForeArm_z,lForeArm_parent,lForeArm_lHand,lHand_x,lHand_y,lHand_z,lHand_parent,rButtock_x,rButtock_y,rButtock_z,rButtock_parent,rButtock_rThigh,rThigh_x,rThigh_y,rThigh_z,rThigh_parent,rThigh_rShin,rShin_x,rShin_y,rShin_z,rShin_parent,rShin_rFoot,rFoot_x,rFoot_y,rFoot_z,rFoot_parent,lButtock_x,lButtock_y,lButtock_z,lButtock_parent,lButtock_lThigh,lThigh_x,lThigh_y,lThigh_z,lThigh_parent,lThigh_lShin,lShin_x,lShin_y,lShin_z,lShin_parent,lShin_lFoot,lFoot_x,lFoot_y,lFoot_z,lFoot_parent,
20,21.3789,1.062,-6.7384,0,121.476,105.662,114.915,0,0,0,121.476,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.4758,3.4078,0.3926,3.26219,27.46,0,0,0,27.46,0,-24.0067,6.2893,2.1754,0,0,0,0,14.0707,96.6539,28.8508,20.4156,49.6911,96.6539,50.1305,-33.7131,68.5707,-10.1128,50.1305,74.0105,-5.5769,-2.4037,-3.6597,74.0105,0,0,0,14.0707,96.6539,37.4796,17.7019,-75.6586,96.6539,60.3051,-12.3438,-63.0554,18.1737,60.3051,66.956,-10.5936,1.997,5.1787,66.956,0,0,0,114.915,111.594,-30.743,7.1549,-4.2638,111.594,84.0741,28.8585,0,-7.5023,84.0741,36.9503,-8.6253,0,-4.5971,36.9503,0,0,0,105.662,111.594,-30.1616,-6.2036,7.085,111.594,83.6399,19.8536,0,-1.551,83.6399,27.5769,-8.9316,0,15.7947,27.5769,
21,21.3727,0.5583,-7.0529,0,121.56,105.926,114.699,0,0,0,121.56,0.360994,0,0,0,0.360994,14.0707,3.26219,14.0707,5.7317,4.72,0.3815,3.26219,27.6997,0,0,0,27.6997,0,-24.2622,8.9576,1.8071,0,0,0,0,14.0707,96.6539,22.4081,5.2307,60.0327,96.6539,52.9025,-32.6839,72.8272,-14.5169,52.9025,80.5642,-5.5809,-2.4027,-3.7431,80.5642,0,0,0,14.0707,96.6539,38.5918,17.2116,-74.5478,96.6539,59.1322,-12.0631,-63.6695,18.2984,59.1322,67.4692,-11.7263,2.1516,5.2705,67.4692,0,0,0,114.699,111.594,-30.9831,7.3365,-4.9133,111.594,84.3395,28.8436,0,-7.5472,84.3395,36.9425,-8.6308,0,-4.5973,36.9425,0,0,0,105.926,111.594,-30.3248,-6.1738,7.055,111.594,83.8008,19.4131,0,-1.5168,83.8008,27.1352,-8.9324,0,15.7946,27.1352,
22,21.0649,0.4957,-7.2253,0,121.372,105.696,114.813,0,0,0,121.372,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.5887,4.5597,-0.0151,3.26219,27.5756,0,0,0,27.5756,0,-24.1872,9.0736,0.8772,0,0,0,0,14.0707,96.6539,21.6307,6.3735,59.3611,96.6539,52.4509,-36.3785,70.795,-15.1385,52.4509,79.9412,-5.2932,-2.3261,-3.7954,79.9412,0,0,0,14.0707,96.6539,39.597,17.4916,-74.4774,96.6539,58.6913,-12.1797,-63.4837,17.6368,58.6913,67.0911,-10.5201,2.1985,5.283,67.0911,0,0,0,114.813,111.594,-30.7579,8.121,-5.3197,111.594,84.13,28.7588,0,-8.5215,84.13,37.0185,-8.6227,0,-4.5969,37.0185,0,0,0,105.696,111.594,-30.4378,-6.3496,6.6745,111.594,83.8894,19.1572,0,-1.3973,83.8894,26.8701,-8.9274,0,15.7946,26.8701,
23,21.5931,-0.2113,-7.0637,0,122.113,106.306,114.664,0,0,0,122.113,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,5.1021,3.7083,-0.1374,3.26213,27.1017,0,0,0,27.1017,0,-23.8836,7.4351,0.1184,0,0,0,0,14.0707,96.6539,20.1837,4.6135,59.4335,96.6539,51.9777,-39.053,71.9399,-17.6405,51.9777,83.4097,-4.5794,-2.1864,-3.7587,83.4097,0,0,0,14.0707,96.6539,38.2224,19.0587,-75.363,96.6539,59.4079,-12.1476,-63.9694,17.6357,59.4079,67.5279,-6.9048,1.9428,5.1114,67.5279,0,0,0,114.664,111.594,-31.0579,8.8319,-6.198,111.594,84.471,27.8341,0,-9.4289,84.471,36.2915,-8.6226,0,-4.5969,36.2915,0,0,0,106.306,111.594,-30.7257,-7.033,5.8159,111.594,84.1264,19.2775,0,-1.7424,84.1264,27.0209,-8.929,0,15.7947,27.0209,
24,21.7688,-1.2168,-6.9877,0,122.553,106.859,114.378,0,0,0,122.553,0.360452,0,0,0,0.360452,14.0707,3.26213,14.0707,5.0949,3.8595,-0.1455,3.26213,27.094,0,0,0,27.094,0,-24.0768,8.8016,1.9121,0,0,0,0,14.0707,96.6539,16.3075,-0.051,60.4512,96.6539,52.126,-37.9021,73.5839,-19.2818,52.126,85.744,-3.8321,-2.091,-3.6887,85.744,0,0,0,14.0707,96.6539,35.1504,21.9538,-76.8003,96.6539,60.9473,-11.9005,-66.3052,18.6476,60.9473,69.9591,-4.075,1.6087,4.884,69.9591,0,0,0,114.378,111.594,-31.7367,8.8538,-7.7944,111.594,85.2458,26.9628,0,-9.8486,85.2458,35.5391,-8.6298,0,-4.5972,35.5391,0,0,0,106.859,111.594,-30.7855,-8.253,4.2972,111.594,84.1139,19.5801,0,-2.1757,84.1139,27.3661,-8.9313,0,15.7946,27.3661,
25,20.3169,-1.8576,-7.4855,0,121.258,106.167,114.255,0,0,0,121.258,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.0323,5.417,0.0758,3.26219,27.0062,0,0,0,27.0062,0,-24.6957,11.8418,2.4074,0,0,0,0,14.0707,96.6539,14.2328,0.8088,58.5697,96.6539,50.2979,-34.3524,68.8816,-18.8051,50.2979,79.9123,-3.5277,-2.0831,-3.6378,79.9123,0,0,0,14.0707,96.6539,34.2853,23.2808,-78.2082,96.6539,62.1942,-11.181,-67.4943,18.9802,62.1942,70.9055,-3.5364,1.4572,4.7516,70.9055,0,0,0,114.255,111.594,-32.095,8.8805,-8.9225,111.594,85.6851,27.0392,0,-9.905,85.6851,35.625,-8.6317,0,-4.5973,35.625,0,0,0,106.167,111.594,-30.3886,-8.4444,2.2996,111.594,83.6598,19.3087,0,-1.2822,83.6598,27.0116,-8.9292,0,15.7946,27.0116,
26,18.9288,-1.9239,-7.9739,0,119.852,104.745,114.789,0,0,0,119.852,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,4.869,6.6846,0.5054,3.26219,26.8003,0,0,0,26.8003,0,-25.0447,13.1697,1.2653,0,0,0,0,14.0707,96.6539,15.5005,2.5946,57.9406,96.6539,49.8694,-31.4169,64.0339,-19.9366,49.8694,75.1651,-3.791,-2.1505,-3.6813,75.1651,0,0,0,14.0707,96.6539,36.1175,23.0673,-79.4113,96.6539,62.5922,-10.1824,-67.7809,18.7972,62.5922,70.744,-4.7816,1.5669,4.8108,70.744,0,0,0,114.789,111.594,-31.4925,9.1599,-8.9238,111.594,85.0841,26.8624,0,-9.8004,85.0841,35.432,-8.63,0,-4.5973,35.432,0,0,0,104.745,111.594,-29.8721,-7.8555,0.8721,111.594,83.1268,18.4863,0,-0.4319,83.1268,26.1349,-8.9288,0,15.7946,26.1349,
27,18.5154,-2.0008,-7.9981,0,119.337,103.676,115.547,0,0,0,119.337,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.2129,6.2601,0.7127,3.26219,27.1421,0,0,0,27.1421,0,-25.1491,12.5994,2.0297,0,0,0,0,14.0707,96.6539,20.8899,1.5542,61.2809,96.6539,53.249,-29.6013,66.8919,-18.3731,53.249,76.3172,-4.4175,-2.2629,-3.7767,76.3172,0,0,0,14.0707,96.6539,37.868,23.4279,-80.7431,96.6539,62.9891,-9.2323,-69.1131,18.9194,62.9891,71.6556,-6.4625,1.812,5.0105,71.6556,0,0,0,115.547,111.594,-30.5976,9.2809,-8.7159,111.594,84.1763,26.6494,0,-9.6051,84.1763,35.1846,-8.6312,0,-4.5973,35.1846,0,0,0,103.676,111.594,-29.8055,-7.4157,0.7836,111.594,83.0609,18.3921,0,-1.0621,83.0609,26.0808,-8.9302,0,15.7946,26.0808,
28,18.3616,-2.4419,-7.8025,0,119.077,103.094,115.974,0,0,0,119.077,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,5.7298,4.6834,0.4534,3.26225,27.6958,0,0,0,27.6958,0,-25.5834,10.2764,3.591,0,0,0,0,14.0707,96.6539,31.3728,-0.0063,69.2388,96.6539,60.7985,-27.2175,71.5643,-15.5549,60.7985,78.452,-4.9108,-2.3299,-3.7669,78.452,0,0,0,14.0707,96.6539,36.5076,23.3019,-83.27,96.6539,65.7588,-9.2917,-70.7147,19.6805,65.7588,73.368,-5.4712,1.8579,5.0763,73.368,0,0,0,115.974,111.594,-30.5742,8.8149,-9.1913,111.594,84.1933,27.5594,0,-8.664,84.1933,35.877,-8.6327,0,-4.5974,35.877,0,0,0,103.094,111.594,-29.3777,-6.219,0.4601,111.594,82.6347,19.8141,0,-1.36,82.6347,27.5215,-8.9298,0,15.7946,27.5215,
29,15.7355,-1.2089,-6.8314,0,116.369,100.262,117.031,0,0,0,116.369,0.360994,0,0,0,0.360994,14.0707,3.26219,14.0707,5.6888,2.7836,0.0186,3.26219,27.6878,0,0,0,27.6878,0,-25.5069,5.838,3.2463,0,0,0,0,14.0707,96.6539,41.5627,0.1568,77.5495,96.6539,68.9339,-23.7659,70.1555,-14.3611,68.9339,75.5339,-5.082,-2.3329,-3.7151,75.5339,0,0,0,14.0707,96.6539,33.2529,22.2514,-86.2765,96.6539,69.9381,-9.6114,-71.4465,20.0348,69.9381,74.2617,-2.8571,1.7484,4.9568,74.2617,0,0,0,117.031,111.594,-27.4416,7.957,-9.597,111.594,81.1155,27.2079,0,-7.6044,81.1155,35.3495,-8.6318,0,-4.5973,35.3495,0,0,0,100.262,111.594,-26.6293,-5.0307,-1.2072,111.594,79.8966,21.6354,0,-2.1254,79.8966,29.4037,-8.9292,0,15.7946,29.4037,
30,11.4896,0.9132,-5.818,0,111.974,95.8594,118.38,0,0,0,111.974,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.1842,1.3794,-0.2913,3.26219,27.1957,0,0,0,27.1957,0,-24.1103,1.8587,2.17,0,0,0,0,14.0707,96.6539,43.754,3.1293,79.0678,96.6539,72.0465,-21.6766,66.1449,-12.4712,72.0465,70.2428,-5.1278,-2.3457,-3.7789,70.2428,0,0,0,14.0707,96.6539,32.7692,21.6297,-87.9629,96.6539,71.8016,-8.1086,-71.2005,18.4234,71.8016,73.023,-2.4614,1.7808,5.0094,73.023,0,0,0,118.38,111.594,-20.394,5.9954,-7.3986,111.594,73.925,23.9304,0,-8.1071,73.925,32.2447,-8.6316,0,-4.5973,32.2447,0,0,0,95.8594,111.594,-20.7025,-4.5218,-1.2166,111.594,73.9712,20.668,0,-3.7686,73.9712,28.6544,-8.9371,0,13.7117,28.6544,
31,10.8183,1.3652,-5.9559,0,110.752,93.8021,119.596,0,0,0,110.752,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,5.4923,-0.2027,-1.1301,3.26219,27.5198,0,0,0,27.5198,0,-23.0513,0.1673,4.4048,0,0,0,0,14.0707,96.6539,38.7875,13.8825,70.5791,96.6539,69.1545,-26.061,69.4591,-14.6965,69.1545,75.6696,-6.2423,-2.5191,-3.997,75.6696,0,0,0,14.0707,96.6539,35.8917,21.1718,-90.3958,96.6539,73.0665,-9.9159,-75.1616,20.7889,73.0665,77.9766,-5.156,2.1085,5.4615,77.9766,0,0,0,119.596,111.594,-18.0896,1.6703,-2.3875,111.594,71.382,21.6784,0,-7.3121,71.382,29.8995,-8.8446,0,-4.8677,29.8995,0,0,0,93.8021,111.594,-16.9229,-3.8141,0.9156,111.594,70.1874,18.8355,0,-3.1001,70.1874,26.7453,-8.3415,0,8.329,26.7453,
32,12.5246,1.7504,-6.1805,0,111.49,92.7658,121.277,0,0,0,111.49,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,6.9365,-2.6756,-2.259,3.26225,28.9593,0,0,0,28.9593,0,-22.8624,-1.0256,9.534,0,0,0,0,14.0707,96.6539,35.5266,32.1356,55.5867,96.6539,65.0623,-34.539,79.8539,-21.2573,65.0623,91.7992,-9.3113,-3.0045,-4.2273,91.7992,0,0,0,14.0707,96.6539,39.613,9.8803,-89.3809,96.6539,75.7739,-16.7921,-80.3351,27.0276,75.7739,87.5605,-8.7335,2.6497,5.9761,87.5605,0,0,0,121.277,111.594,-21.4901,-2.3901,1.496,111.594,74.7631,21.21,0,-3.2984,74.7631,28.9018,-9.1884,0,-5.3057,28.9018,0,0,0,92.7658,111.594,-19.9634,-4.2318,1.4338,111.594,73.233,20.3887,0,-0.8528,73.233,28.0582,-7.3568,0,4.9205,28.0582,
33,13.2244,2.6871,-7.1443,0,110.676,90.8459,122.679,0,0,0,110.676,0.360994,0,0,0,0.360994,14.0707,3.26219,14.0707,8.423,-4.0451,-2.7424,3.26219,30.4214,0,0,0,30.4214,0,-22.5484,-1.3166,13.5815,0,0,0,0,14.0707,96.6539,37.4757,46.5496,41.7397,96.6539,64.5689,-39.1666,83.9497,-24.4862,64.5689,99.2449,-13.9081,-4.2297,-4.4218,99.2449,0,0,0,14.0707,96.6539,40.5898,-23.9233,-74.6862,96.6539,79.4382,-19.4079,-71.3652,25.2247,79.4382,80.167,-11.8782,4.2718,6.3512,80.167,0,0,0,122.679,111.594,-23.0523,-4.2739,2.5343,111.594,76.3424,20.6553,0,-0.0235,76.3424,28.2826,-9.35,0,-5.226,28.2826,0,0,0,90.8459,111.594,-22.9863,-6.3214,1.1652,111.594,76.2479,23.1449,0,1.3573,76.2479,30.7562,-7.6583,0,5.4831,30.7562,
34,14.154,4.0412,-8.9252,0,109.712,88.5252,124.385,0,0,0,109.712,0.360994,0,0,0,0.360994,14.0707,3.26225,14.0707,8.6494,-3.5511,-3.0218,3.26225,30.6801,0,0,0,30.6801,0,-22.4419,-0.1416,13.4909,0,0,0,0,14.0707,96.6539,39.1308,51.7555,34.8821,96.6539,63.9906,-39.6228,80.67,-24.301,63.9906,96.2567,-18.7246,-6.11,-4.6633,96.2567,0,0,0,14.0707,96.6539,37.8156,-45.262,-56.8403,96.6539,76.4015,-18.0355,-58.6491,20.3813,76.4015,65.9294,-14.6591,7.4261,6.7536,65.9294,0,0,0,124.385,111.594,-23.2678,-4.6255,3.1091,111.594,76.5728,22.0013,0,0.1257,76.5728,29.6329,-9.5072,0,-4.9626,29.6329,0,0,0,88.5252,111.594,-22.4776,-7.587,1.6661,111.594,75.7423,24.1849,0,3.4908,75.7423,31.8779,-8.4571,0,5.0285,31.8779,
35,15.5602,6.0851,-9.5363,0,109.778,86.2514,126.902,0,0,0,109.778,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,7.4281,-1.7437,-3.1165,3.26225,29.5351,0,0,0,29.5351,0,-23.1248,1.3814,8.8288,0,0,0,0,14.0707,96.6539,39.3429,54.4984,34.0963,96.6539,65.8666,-39.4589,80.4288,-24.1001,65.8666,95.8431,-20.1292,-7.0842,-4.8543,95.8431,0,0,0,14.0707,96.6539,34.161,-34.4061,-53.7695,96.6539,64.4463,-17.9017,-59.0477,20.6251,64.4463,66.3633,-15.5298,9.871,7.1272,66.3633,0,0,0,126.902,111.594,-25.3927,-4.0673,5.0421,111.594,78.7729,23.9536,0,-1.7629,78.7729,31.5703,-9.6299,0,-5.0973,31.5703,0,0,0,86.2514,111.594,-22.6876,-6.9728,1.5817,111.594,75.9528,23.3124,0,3.6694,75.9528,31.0223,-8.118,0,3.5062,31.0223,
36,15.3598,7.1976,-9.4578,0,109.09,84.6927,128.019,0,0,0,109.09,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,6.287,-0.2256,-2.9958,3.26219,28.439,0,0,0,28.439,0,-23.5971,1.5451,4.636,0,0,0,0,14.0707,96.6539,40.2958,58.4243,33.3594,96.6539,69.1347,-38.9258,83.3427,-25.0256,69.1347,98.9294,-16.9132,-6.3398,-4.8997,98.9294,0,0,0,14.0707,96.6539,31.8233,-36.1295,-59.3167,96.6539,69.5505,-17.6983,-60.0066,19.8682,69.5505,66.7871,-14.0956,10.3394,7.3152,66.7871,0,0,0,128.019,111.594,-27.7699,-3.2567,6.1372,111.594,81.2057,24.0312,0,-2.7357,81.2057,31.6807,-9.6129,0,-5.1834,31.6807,0,0,0,84.6927,111.594,-24.3483,-4.9822,0.6244,111.594,77.6086,22.5484,0,2.4355,77.6086,30.1874,-7.7996,0,3.6096,30.1874,
