frame,hip_x,hip_y,hip_z,hip_parent,hip_abdomen,hip_lButtock,hip_rButtock,abdomen_x,abdomen_y,abdomen_z,abdomen_parent,abdomen_chest,chest_x,chest_y,chest_z,chest_parent,chest_lCollar,chest_neck,chest_rCollar,neck_x,neck_y,neck_z,neck_parent,neck_neck1,neck1_x,neck1_y,neck1_z,neck1_parent,neck1_head,head_x,head_y,head_z,head_parent,rCollar_x,rCollar_y,rCollar_z,rCollar_parent,rCollar_rShldr,rShldr_x,rShldr_y,rShldr_z,rShldr_parent,rShldr_rForeArm,rForeArm_x,rForeArm_y,rForeArm_z,rForeArm_parent,rForeArm_rHand,rHand_x,rHand_y,rHand_z,rHand_parent,lCollar_x,lCollar_y,lCollar_z,lCollar_parent,lCollar_lShldr,lShldr_x,lShldr_y,lShldr_z,lShldr_parent,lShldr_lForeArm,lForeArm_x,lForeArm_y,lForeArm_z,lForeArm_parent,lForeArm_lHand,lHand_x,lHand_y,lHand_z,lHand_parent,rButtock_x,rButtock_y,rButtock_z,rButtock_parent,rButtock_rThigh,rThigh_x,rThigh_y,rThigh_z,rThigh_parent,rThigh_rShin,rShin_x,rShin_y,rShin_z,rShin_parent,rShin_rFoot,rFoot_x,rFoot_y,rFoot_z,rFoot_parent,lButtock_x,lButtock_y,lButtock_z,lButtock_parent,lButtock_lThigh,lThigh_x,lThigh_y,lThigh_z,lThigh_parent,lThigh_lShin,lShin_x,lShin_y,lShin_z,lShin_parent,lShin_lFoot,lFoot_x,lFoot_y,lFoot_z,lFoot_parent,
20,19.1976,58.504,14.3733,0,101.596,62.6025,145.096,0,0,0,101.596,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,3.0958,7.369,-1.0273,3.26219,25.163,0,0,0,25.163,0,-20.4135,15.4513,10.6163,0,0,0,0,14.0707,96.6539,2.5311,-3.3636,61.1773,96.6539,53.147,-19.9104,55.3023,-24.8,53.147,66.043,-5.1999,-2.1746,-3.686,66.043,0,0,0,14.0707,96.6539,9.5501,8.3479,-34.6395,96.6539,29.6513,-8.6908,-21.7671,-3.2846,29.6513,19.0947,-5.2298,1.4287,4.8059,19.0947,0,0,0,145.096,111.594,-6.4004,18.0376,0.9866,111.594,59.6187,14.3543,0,-2.4618,59.6187,22.013,-9.9371,0,-5.4305,22.013,0,0,0,62.6025,111.594,-31.1512,-0.3312,-8.3689,111.594,84.7331,31.0327,0,6.8142,84.7331,38.9935,-9.412,0,17.0675,38.9935,
21,20.9144,56.2599,14.1003,0,103.199,65.1859,144.038,0,0,0,103.199,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,4.1795,7.3226,-1.0789,3.26219,26.245,0,0,0,26.245,0,-24.0455,14.6385,0.8583,0,0,0,0,14.0707,96.6539,-5.3582,-3.4667,64.6184,96.6539,56.7254,-27.7363,50.0368,-21.8903,56.7254,62.3945,-5.4845,-2.2358,-3.765,62.3945,0,0,0,14.0707,96.6539,7.4416,9.8472,-35.6213,96.6539,31.3324,-10.3011,-23.9556,-1.2564,31.3324,21.7751,-6.4966,1.5357,4.9057,21.7751,0,0,0,144.038,111.594,-8.1462,18.4975,1.0711,111.594,61.363,12.9792,0,-3.4922,61.363,20.738,-9.9371,0,-5.4306,20.738,0,0,0,65.1859,111.594,-32.3706,-1.3808,-8.5928,111.594,85.9662,29.5447,0,8.1741,85.9662,37.727,-9.4125,0,17.0684,37.727,
22,22.3114,55.0728,13.8945,0,104.244,66.674,143.51,0,0,0,104.244,0.360452,0,0,0,0.360452,14.0707,3.26213,14.0707,4.6839,7.1923,-1.4853,3.26213,26.7965,0,0,0,26.7965,0,-24.8434,14.1339,-0.7967,0,0,0,0,14.0707,96.6539,3.0952,-0.0336,61.2123,96.6539,52.6296,-28.9772,51.4227,-20.977,52.6296,63.43,-6.7686,-2.3145,-3.8251,63.43,0,0,0,14.0707,96.6539,4.4527,10.5762,-36.0136,96.6539,32.3365,-12.5012,-26.6021,0.6446,32.3365,25.1387,-7.4842,1.6015,5.0599,25.1387,0,0,0,143.51,111.594,-9.7677,18.2799,0.6202,111.594,62.9791,12.1283,0,-3.7078,62.9791,19.9222,-9.9368,0,-5.4305,19.9222,0,0,0,66.674,111.594,-32.8649,-2.3993,-8.9816,111.594,86.4901,27.2757,0,9.5711,86.4901,35.7814,-9.4097,0,17.0679,35.7814,
23,22.1313,56.7015,13.0726,0,103.459,65.0789,144.449,0,0,0,103.459,0.360452,0,0,0,0.360452,14.0707,3.26231,14.0707,4.6914,5.823,-1.7369,3.26231,26.8298,0,0,0,26.8298,0,-22.4858,12.2955,1.8176,0,0,0,0,14.0707,96.6539,10.1561,0.6354,58.6354,96.6539,50.2418,-24.6207,57.0652,-23.8229,50.2418,68.8365,-8.8901,-2.6678,-3.8344,68.8365,0,0,0,14.0707,96.6539,4.567,10.0333,-35.0444,96.6539,31.2629,-14.827,-28.472,3.1338,31.2629,28.2139,-7.3141,1.8799,5.0132,28.2139,0,0,0,144.449,111.594,-10.5073,17.5592,0.2258,111.594,63.7193,10.9698,0,-3.2687,63.7193,18.7195,-9.9369,0,-5.4305,18.7195,0,0,0,65.0789,111.594,-32.7151,-2.6418,-9.0254,111.594,86.3448,26.3398,0,9.679,86.3448,34.9025,-9.4105,0,17.0673,34.9025,
24,20.8331,59.9934,11.8484,0,101.486,61.6778,145.987,0,0,0,101.486,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,4.9385,2.8751,-1.4489,3.26225,27.0203,0,0,0,27.0203,0.0197823,-16.6025,7.9151,5.4155,0.0197823,0,0,0,14.0707,96.6539,8.5763,2.3747,59.7674,96.6539,51.257,-19.4414,61.6431,-23.9867,51.257,70.9772,-9.2446,-3.3121,-3.6487,70.9772,0,0,0,14.0707,96.6539,4.0236,8.9127,-33.0643,96.6539,29.134,-18.6848,-32.2265,7.2665,29.134,34.4744,-6.6028,2.4987,4.4329,34.4744,0,0,0,145.987,111.594,-10.482,16.7802,0.3064,111.594,63.6991,9.2293,0,-2.774,63.6991,16.9367,-9.9371,0,-5.4306,16.9367,0,0,0,61.6778,111.594,-32.2641,-2.5901,-8.4806,111.594,85.8529,26.2845,0,8.8549,85.8529,34.6766,-9.4115,0,17.0673,34.6766,
25,20.4581,60.9179,11.1254,0,100.751,60.8716,146.006,0,0,0,100.751,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,5.4438,0.1907,-1.1712,3.26225,27.4777,0,0,0,27.4777,0,-11.385,3.0977,8.0884,0,0,0,0,14.0707,96.6539,12.7139,16.6574,52.904,96.6539,47.1495,-20.1095,61.625,-22.7539,47.1495,70.5882,-8.1311,-3.8045,-3.4028,70.5882,0,0,0,14.0707,96.6539,-0.011,11.8954,-29.1671,96.6539,28.4236,-24.0395,-37.6791,12.484,28.4236,43.8087,-8.044,3.0375,3.7311,43.8087,0,0,0,146.006,111.594,-11.0218,16.2568,1.3549,111.594,64.2559,8.5869,0,-3.155,64.2559,16.3445,-9.937,0,-5.4306,16.3445,0,0,0,60.8716,111.594,-32.001,-3.3911,-7.8671,111.594,85.5461,24.2865,0,8.7505,85.5461,32.7217,-9.4103,0,17.0673,32.7217,
26,21.2538,59.5172,11.221,0,101.386,62.6198,144.834,0,0,0,101.386,0.360994,0,0,0,0.360994,14.0707,3.26219,14.0707,5.6235,-1.1796,-1.1646,3.26219,27.6388,0,0,0,27.6388,0,-9.6971,0.2621,9.3963,0,0,0,0,14.0707,96.6539,29.8427,42.3643,31.2866,96.6539,49.9105,-29.2532,58.5558,-28.316,49.9105,74.8073,-7.1469,-3.9315,-3.281,74.8073,0,0,0,14.0707,96.6539,-1.618,16.9667,-23.3827,96.6539,29.11,-29.3793,-43.7858,18.6633,29.11,54.9836,-11.4278,3.2228,3.3195,54.9836,0,0,0,144.834,111.594,-11.8434,16.1586,2.1339,111.594,65.0964,8.6749,0,-3.6614,65.0964,16.5054,-9.9369,0,-5.4305,16.5054,0,0,0,62.6198,111.594,-31.8968,-4.0589,-7.8161,111.594,85.4389,21.8825,0,9.4391,85.4389,30.5708,-9.4101,0,17.0671,30.5708,
27,22.252,59.9813,11.6853,0,101.776,62.7702,145.118,0,0,0,101.776,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,5.512,-1.6255,-1.5186,3.26225,27.531,0,0,0,27.531,0,-9.9785,-0.5206,9.5567,0,0,0,0,14.0707,96.6539,40.0795,60.2466,17.8604,96.6539,58.8471,-33.4461,59.6052,-31.3983,58.8471,79.5461,-6.4154,-3.8645,-3.2521,79.5461,0,0,0,14.0707,96.6539,1.2335,16.399,-17.4489,96.6539,25.9906,-31.9877,-49.5701,24.647,25.9906,65.3195,-13.6719,3.2083,3.1179,65.3195,0,0,0,145.118,111.594,-12.632,15.3992,2.7315,111.594,65.907,8.4352,0,-3.8136,65.907,16.2947,-9.937,0,-5.4305,16.2947,0,0,0,62.7702,111.594,-31.8322,-4.5586,-7.6237,111.594,85.3611,20.7483,0,9.8894,85.3611,29.6106,-9.4108,0,17.0671,29.6106,
28,22.5863,62.357,11.8313,0,101.381,61.1141,146.485,0,0,0,101.381,0.359909,0,0,0,0.359909,14.0707,3.26207,14.0707,5.4459,-1.6639,-2.5811,3.26207,27.5216,0,0,0,27.5216,0,-10.5326,-0.6833,9.6827,0,0,0,0,14.0707,96.6539,35.6238,63.9972,23.3735,96.6539,65.5114,-28.8394,60.7864,-27.0762,65.5114,75.7979,-6.0521,-3.7677,-3.2462,75.7979,0,0,0,14.0707,96.6539,4.7729,10.3829,-12.9426,96.6539,19.1318,-31.3505,-53.7362,28.7366,19.1318,71.7158,-13.7291,3.1547,2.982,71.7158,0,0,0,146.485,111.594,-13.6806,13.7446,4.3162,111.594,67.03,8.4043,0,-4.3392,67.03,16.3628,-9.937,0,-5.4305,16.3628,0,0,0,61.1141,111.594,-31.9252,-5.9911,-6.7579,111.594,85.3964,20.5126,0,9.9399,85.3964,29.4015,-9.4106,0,17.0672,29.4015,
29,22.2933,63.6563,11.8179,0,100.932,60.2967,146.848,0,0,0,100.932,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,5.5248,-1.6228,-3.716,3.26219,27.7061,0,0,0,27.7061,0,-10.7709,-0.9315,10.3293,0,0,0,0,14.0707,96.6539,32.909,67.0822,26.4439,96.6539,69.8094,-27.497,56.9849,-25.1386,69.8094,70.6668,-5.9922,-3.7082,-3.233,70.6668,0,0,0,14.0707,96.6539,8.0215,5.7959,-11.1998,96.6539,14.5483,-29.9387,-56.7617,30.2134,14.5483,74.8034,-12.397,3.125,2.8546,74.8034,0,0,0,146.848,111.594,-13.9999,12.811,5.8403,111.594,67.4432,8.7141,0,-4.5275,67.4432,16.7039,-9.9369,0,-5.4305,16.7039,0,0,0,60.2967,111.594,-31.6516,-7.192,-6.0099,111.594,85.0783,21.2971,0,9.9262,85.0783,30.1411,-9.4103,0,17.0671,30.1411,
30,22.827,64.2139,12.3665,0,101.118,60.2385,147.134,0,0,0,101.118,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,5.5375,-1.5471,-4.0737,3.26219,27.7643,0,0,0,27.7643,0,-10.6875,-0.9116,10.7837,0,0,0,0,14.0707,96.6539,33.8593,71.5568,24.2548,96.6539,72.8825,-28.4666,54.8584,-25.5557,72.8825,69.4163,-6.0178,-3.6833,-3.2145,69.4163,0,0,0,14.0707,96.6539,10.9603,2.7111,-9.436,96.6539,11.5867,-28.7475,-59.6357,29.0724,11.5867,76.0347,-9.8137,3.1194,2.692,76.0347,0,0,0,147.134,111.594,-13.6119,12.3524,6.8336,111.594,67.131,9.1083,0,-4.3079,67.131,17.045,-9.937,0,-5.4305,17.045,0,0,0,60.2385,111.594,-31.1993,-7.1235,-5.9828,111.594,84.6255,22.0887,0,9.9687,84.6255,30.9043,-9.4106,0,17.0671,30.9043,
31,23.679,65.5141,13.0454,0,101.318,59.4765,148.214,0,0,0,101.318,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.4943,-1.4997,-3.8595,3.26219,27.6976,0,0,0,27.6976,0,-10.3513,-0.6041,11.062,0,0,0,0,14.0707,96.6539,31.9125,72.7514,25.7265,96.6539,74.4399,-26.6455,55.2117,-23.0476,74.4399,67.4342,-6.0095,-3.6657,-3.1969,67.4342,0,0,0,14.0707,96.6539,13.6405,-3.1498,-4.9502,96.6539,6.83828,-27.4853,-61.2201,27.7314,6.83828,76.0392,-7.3604,3.1231,2.497,76.0392,0,0,0,148.214,111.594,-13.4611,11.2178,7.7645,111.594,67.0622,9.95,0,-4.7084,67.0622,17.947,-9.937,0,-5.4305,17.947,0,0,0,59.4765,111.594,-30.8614,-6.6998,-6.2705,111.594,84.3053,22.1215,0,9.9869,84.3053,30.9403,-9.4106,0,17.0671,30.9403,
32,23.8583,66.7307,13.3742,0,101.265,58.5676,149.152,0,0,0,101.265,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,5.6055,-1.5759,-3.6651,3.26213,27.7825,0,0,0,27.7825,0,-10.1813,-1.1317,11.9498,0,0,0,0,14.0707,96.6539,29.4647,73.3312,27.0639,96.6539,75.1018,-25.3445,53.0706,-20.5688,75.1018,63.4925,-5.9801,-3.6532,-3.1872,63.4925,0,0,0,14.0707,96.6539,14.7186,-9.4884,-2.22,96.6539,4.16165,-26.3751,-61.4693,27.6178,4.16165,75.7244,-7.6067,3.1267,2.3807,75.7244,0,0,0,149.152,111.594,-13.8942,10.0159,8.7382,111.594,67.5876,11.6655,0,-5.6888,67.5876,19.8283,-9.937,0,-5.4305,19.8283,0,0,0,58.5676,111.594,-30.3472,-6.8487,-6.3297,111.594,83.7956,21.5048,0,9.9716,83.7956,30.3505,-9.4104,0,17.0671,30.3505,
33,24.2755,67.7248,13.8964,0,101.438,57.8925,150.117,0,0,0,101.438,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,5.733,-1.5642,-3.3422,3.26225,27.8759,0,0,0,27.8759,0,-10.5527,-2.2308,12.4627,0,0,0,0,14.0707,96.6539,29.5869,74.8004,26.4674,96.6539,76.1792,-26.0033,50.5782,-21.343,76.1792,61.9507,-5.9659,-3.6485,-3.1857,61.9507,0,0,0,14.0707,96.6539,12.9296,-12.3794,-4.955,96.6539,3.14442,-26.4877,-62.5154,27.9911,3.14442,76.9118,-9.5874,3.1281,2.3791,76.9118,0,0,0,150.117,111.594,-15.1028,9.3178,9.5557,111.594,68.8747,13.7022,0,-6.5745,68.8747,22.0067,-9.937,0,-5.4305,22.0067,0,0,0,57.8925,111.594,-30.1548,-7.9448,-6.4871,111.594,83.6119,20.1339,0,9.9644,83.6119,29.0504,-9.4105,0,17.0671,29.0504,
34,25.7477,69.6718,15.2867,0,101.683,56.5504,151.927,0,0,0,101.683,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,5.6268,-1.2006,-2.4293,3.26219,27.7046,0,0,0,27.7046,0,-11.0221,-1.7646,10.5712,0,0,0,0,14.0707,96.6539,31.1441,75.1731,26.9928,96.6539,77.295,-27.4845,51.1254,-22.8926,77.295,63.9621,-5.9551,-3.6425,-3.1858,63.9621,0,0,0,14.0707,96.6539,11.479,-13.4722,-10.2153,96.6539,5.8205,-28.1255,-63.561,29.1155,5.8205,79.2117,-9.7779,3.1281,2.4133,79.2117,0,0,0,151.927,111.594,-16.7393,9.0931,9.5056,111.594,70.4962,15.0773,0,-7.0936,70.4962,23.4586,-9.937,0,-5.4305,23.4586,0,0,0,56.5504,111.594,-30.5778,-9.645,-7.1357,111.594,84.0728,18.4984,0,9.9799,84.0728,27.5146,-9.4106,0,17.0671,27.5146,
