frame,hip_x,hip_y,hip_z,hip_parent,hip_abdomen,hip_lButtock,hip_rButtock,abdomen_x,abdomen_y,abdomen_z,abdomen_parent,abdomen_chest,chest_x,chest_y,chest_z,chest_parent,chest_lCollar,chest_neck,chest_rCollar,neck_x,neck_y,neck_z,neck_parent,neck_neck1,neck1_x,neck1_y,neck1_z,neck1_parent,neck1_head,head_x,head_y,head_z,head_parent,rCollar_x,rCollar_y,rCollar_z,rCollar_parent,rCollar_rShldr,rShldr_x,rShldr_y,rShldr_z,rShldr_parent,rShldr_rForeArm,rForeArm_x,rForeArm_y,rForeArm_z,rForeArm_parent,rForeArm_rHand,rHand_x,rHand_y,rHand_z,rHand_parent,lCollar_x,lCollar_y,lCollar_z,lCollar_parent,lCollar_lShldr,lShldr_x,lShldr_y,lShldr_z,lShldr_parent,lShldr_lForeArm,lForeArm_x,lForeArm_y,lForeArm_z,lForeArm_parent,lForeArm_lHand,lHand_x,lHand_y,lHand_z,lHand_parent,rButtock_x,rButtock_y,rButtock_z,rButtock_parent,rButtock_rThigh,rThigh_x,rThigh_y,rThigh_z,rThigh_parent,rThigh_rShin,rShin_x,rShin_y,rShin_z,rShin_parent,rShin_rFoot,rFoot_x,rFoot_y,rFoot_z,rFoot_parent,lButtock_x,lButtock_y,lButtock_z,lButtock_parent,lButtock_lThigh,lThigh_x,lThigh_y,lThigh_z,lThigh_parent,lThigh_lShin,lShin_x,lShin_y,lShin_z,lShin_parent,lShin_lFoot,lFoot_x,lFoot_y,lFoot_z,lFoot_parent,
28,-5.1143,21.9395,-6.7462,0,98.2841,91.1242,112.05,0,0,0,98.2841,0.359909,0,0,0,0.359909,14.0707,3.26231,14.0707,5.7033,-1.8151,-4.7412,3.26231,26.3195,0,0,0,26.3195,0,-11.3567,-2.2255,18.2608,0,0,0,0,14.0707,96.6539,47.6268,71.3224,54.0895,96.6539,68.3934,7.0787,36.0372,10.1705,68.3934,64.8706,-7.9314,-3.7109,-3.2203,64.8706,0,0,0,14.0707,96.6539,21.0117,-24.4661,-60.4213,96.6539,85.0346,-20.3717,-56.0111,15.2616,85.0346,68.0485,-7.5721,2.9113,3.3123,68.0485,0,0,0,112.05,111.594,-5.7953,-4.5566,4.2188,111.594,54.8846,24.3213,0,9.0166,54.8846,27.3636,0,0,0,27.3636,0,0,0,91.1242,111.594,-3.5285,-13.2089,-5.3245,111.594,55.3849,33.3609,0,9.6113,55.3849,32.3143,0,0,0,32.3143,
29,-7.0661,23.6907,-7.4838,0,98.0986,90.4203,112.603,0,0,0,98.0986,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,5.4585,-1.6157,-5.1119,3.26219,26.2138,0,0,0,26.2138,0,-12.5876,1.6657,17.3648,0,0,0,0,14.0707,96.6539,45.5611,72.3488,56.7737,96.6539,67.0746,6.7354,30.8081,8.7242,67.0746,64.652,-8.4013,-3.7291,-3.2515,64.652,0,0,0,14.0707,96.6539,21.4691,-23.8405,-60.6594,96.6539,84.9276,-20.1915,-55.1705,15.0767,84.9276,63.7371,-6.7969,3.0567,3.2652,63.7371,0,0,0,112.603,111.594,-5.183,-4.1754,2.6455,111.594,56.3473,23.6809,0,8.8212,56.3473,27.0681,0,0,0,27.0681,0,0,0,90.4203,111.594,-4.7173,-12.1307,-5.5617,111.594,56.1934,31.8205,0,8.3375,56.1934,32.9722,0,0,0,32.9722,
30,-8.1132,22.8333,-9.119,0,98.0286,90.1215,112.844,0,0,0,98.0286,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,6.5919,-2.1894,-4.5,3.26219,26.162,0,0,0,26.162,0,-15.6168,3.9649,17.3923,0,0,0,0,14.0707,96.6539,40.4654,75.1321,66.8636,96.6539,65.412,7.4702,31.6324,6.9576,65.412,64.8454,-8.019,-3.4591,-3.5381,64.8454,0,0,0,14.0707,96.6539,17.141,-22.66,-54.5988,96.6539,85.9592,-15.6616,-49.6633,14.1136,85.9592,64.2726,-4.603,3.0332,4.0766,64.2726,0,0,0,112.844,111.594,-5.3449,-4.668,3.0213,111.594,57.9751,24.1159,0,8.681,57.9751,27.926,0,0,0,27.926,0,0,0,90.1215,111.594,-4.7914,-12.5399,-4.7588,111.594,56.7136,32.41,0,7.2877,56.7136,33.8418,0,0,0,33.8418,
31,-9.2986,25.5319,-9.5279,0,97.55,90.0066,112.547,0,0,0,97.55,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,7.9135,-4.8765,-3.8028,3.26219,26.2423,0,0,0,26.2423,0,-18.7932,2.1416,19.1991,0,0,0,0,14.0707,96.6539,37.9145,67.4164,71.7711,96.6539,63.4548,8.1221,33.9868,4.6192,63.4548,65.1147,-5.1869,-2.6437,-4.1388,65.1147,0,0,0,14.0707,96.6539,14.5739,-8.3521,-62.5769,96.6539,87.5644,-10.3605,-38.7028,14.2221,87.5644,68.0627,-2.9038,2.6392,5.4775,68.0627,0,0,0,112.547,111.594,-4.9111,-6.2238,3.8592,111.594,58.689,25.035,0,9.2079,58.689,29.0868,0,0,0,29.0868,0,0,0,90.0066,111.594,-3.3545,-13.0547,-5.701,111.594,56.8047,33.064,0,7.5343,56.8047,34.5932,0,0,0,34.5932,
32,-9.8196,30.1306,-8.9878,0,96.8314,89.189,112.748,0,0,0,96.8314,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,7.3867,-7.0941,-3.8618,3.26219,26.4684,0,0,0,26.4684,0,-17.411,-4.1362,20.0553,0,0,0,0,14.0707,96.6539,35.5648,54.3322,75.3194,96.6539,61.6394,8.405,30.2949,-0.8814,61.6394,65.167,-3.1917,-2.1809,-4.3601,65.167,0,0,0,14.0707,96.6539,15.2168,10.0587,-77.5336,96.6539,88.7275,-7.1643,-29.2638,15.1148,88.7275,71.3139,-2.4592,2.2609,5.7231,71.3139,0,0,0,112.748,111.594,-4.8855,-7.6188,5.8585,111.594,58.7153,25.815,0,9.7488,58.7153,29.5928,0,0,0,29.5928,0,0,0,89.189,111.594,-2.6929,-13.314,-6.5131,111.594,57.1346,33.2046,0,8.2655,57.1346,35.4322,0,0,0,35.4322,
33,-8.828,31.5762,-8.6047,0,96.6008,88.0518,113.693,0,0,0,96.6008,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,6.4354,-6.0684,-4.0322,3.26225,26.6964,0,0,0,26.6964,0,-13.5609,-9.4418,18.9698,0,0,0,0,14.0707,96.6539,33.6229,57.2459,78.5801,96.6539,60.8589,8.4129,23.9202,-3.2166,60.8589,64.6549,-3.7638,-2.6287,-3.9017,64.6549,0,0,0,14.0707,96.6539,11.6425,20.5244,-80.3998,96.6539,89.5342,-9.3775,-30.7969,18.0732,89.5342,74.1668,-4.6114,2.4654,4.4858,74.1668,0,0,0,113.693,111.594,-6.0825,-7.2282,8.0254,111.594,59.3737,25.8555,0,9.857,59.3737,30.0329,0,0,0,30.0329,0,0,0,88.0518,111.594,-3.6551,-13.9021,-6.1216,111.594,58.5291,33.4081,0,8.6157,58.5291,36.6266,0,0,0,36.6266,
34,-8.7978,32.4927,-9.3769,0,96.5935,87.358,114.386,0,0,0,96.5935,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,6.397,-4.3613,-3.9315,3.26225,27.142,0,0,0,27.142,0.0197823,-13.9529,-8.3269,18.2177,0.0197823,0,0,0,14.0707,96.6539,33.6098,67.3844,82.6047,96.6539,60.9749,7.6032,22.7131,-2.7978,60.9749,63.915,-4.4024,-2.9823,-3.6232,63.915,0,0,0,14.0707,96.6539,6.3269,23.1813,-72.443,96.6539,89.8378,-14.9041,-35.9369,22.5733,89.8378,76.7841,-6.5131,2.78,3.8556,76.7841,0,0,0,114.386,111.594,-6.7731,-6.9701,9.0276,111.594,59.9773,24.7095,0,9.8476,59.9773,30.6557,0,0,0,30.6557,0,0,0,87.358,111.594,-3.6342,-14.9998,-5.7441,111.594,59.4892,33.4008,0,9.1379,59.4892,37.0586,0,0,0,37.0586,
35,-10.0556,34.0921,-11.2851,0,96.7626,86.9858,114.91,0,0,0,96.7626,0.360452,0,0,0,0.360452,14.0707,3.26231,14.0707,7.7101,-5.3872,-4.1639,3.26231,27.6639,0,0,0,27.6639,0,-19.2924,-4.1963,21.1911,0,0,0,0,14.0707,96.6539,32.6398,67.4998,86.7239,96.6539,62.2136,4.0457,28.5006,-4.8529,62.2136,64.1414,-6.4999,-2.7232,-4.068,64.1414,0,0,0,14.0707,96.6539,8.2664,14.9011,-55.3358,96.6539,89.4983,-17.3227,-35.903,23.4922,89.4983,79.9123,-7.4819,3.8247,5.0519,79.9123,0,0,0,114.91,111.594,-7.162,-7.9535,9.4341,111.594,59.9167,23.182,0,9.4391,59.9167,31.4613,0,0,0,31.4613,0,0,0,86.9858,111.594,-2.7865,-15.9386,-5.6503,111.594,59.0207,32.5846,0,9.7981,59.0207,36.8904,0,0,0,36.8904,
36,-10.3115,34.6306,-12.0055,0,97.3615,86.3787,116.05,0,0,0,97.3615,0.360994,0,0,0,0.360994,14.0707,3.26225,14.0707,9.1715,-8.1912,-5.1059,3.26225,27.4363,0,0,0,27.4363,0,-23.8983,-3.7427,26.3033,0,0,0,0,14.0707,96.6539,30.8398,63.6461,85.2473,96.6539,65.2384,-0.7408,34.4011,-8.8837,65.2384,65.0197,-10.5571,-2.5147,-4.6593,65.0197,0,0,0,14.0707,96.6539,12.8929,2.275,-35.9072,96.6539,89.1332,-16.8237,-38.5103,20.7121,89.1332,82.6014,-8.5423,5.3776,6.5409,82.6014,0,0,0,116.05,111.594,-8.8634,-7.77,9.5587,111.594,59.9645,23.0817,0,8.1927,59.9645,32.0071,0,0,0,32.0071,0,0,0,86.3787,111.594,-3.4598,-16.1174,-5.7124,111.594,58.76,32.3846,0,9.8483,58.76,37.8816,0,0,0,37.8816,
37,-9.5679,35.2784,-10.4491,0,97.8504,85.3093,117.566,0,0,0,97.8504,0.360994,0,0,0,0.360994,14.0707,3.26231,14.0707,8.4467,-8.9028,-5.3387,3.26231,27.5848,0,0,0,27.5848,0,-22.6939,-6.3829,25.6768,0,0,0,0,14.0707,96.6539,31.0192,62.5902,81.6386,96.6539,72.9358,-2.3586,35.1657,-10.6804,72.9358,64.2738,-11.0122,-2.695,-4.6569,64.2738,0,0,0,14.0707,96.6539,12.8452,3.9569,-33.0909,96.6539,88.0423,-16.9859,-42.6198,20.3142,88.0423,84.0929,-7.5054,4.9823,6.4084,84.0929,0,0,0,117.566,111.594,-10.4152,-6.2774,9.1858,111.594,60.1693,24.2037,0,6.6984,60.1693,32,0,0,0,32,0,0,0,85.3093,111.594,-4.4383,-15.1288,-5.9458,111.594,58.8251,33.5356,0,9.357,58.8251,39.4344,0,0,0,39.4344,
38,-9.13,36.8677,-8.5724,0,98.0959,83.6944,119.427,0,0,0,98.0959,0.359365,0,0,0,0.359365,14.0707,3.26213,14.0707,7.2084,-6.334,-4.7099,3.26213,29.2364,0,0,0,29.2364,0.0197823,-16.8736,-8.4981,19.5687,0.0197823,0,0,0,14.0707,96.6539,32.0508,60.9036,80.5497,96.6539,85.8576,-2.9239,35.7929,-11.2963,85.8576,60.831,-8.5476,-3.1871,-4.0007,60.831,0,0,0,14.0707,96.6539,9.4031,14.4663,-38.8675,96.6539,85.6734,-20.4321,-43.4115,24.1542,85.6734,84.859,-5.8258,3.5284,4.7055,84.859,0,0,0,119.427,111.594,-10.4944,-5.7206,8.6633,111.594,60.1761,25.0054,0,5.3938,60.1761,32.2503,0,0,0,32.2503,0,0,0,83.6944,111.594,-4.2863,-14.2349,-6.5055,111.594,58.0435,34.4903,0,9.144,58.0435,40.7487,0,0,0,40.7487,
39,-8.9868,38.2824,-7.9138,0,98.0573,81.532,121.597,0,0,0,98.0573,0.359365,0,0,0,0.359365,14.0707,3.26225,14.0707,7.0238,-3.6872,-4.846,3.26225,30.2283,0,0,0,30.2283,0,-12.6668,-9.6636,16.3592,0,0,0,0,14.0707,96.6539,31.5236,56.0793,78.631,96.6539,98.1943,-5.7503,38.9608,-13.7447,98.1943,54.6946,-7.1406,-3.6674,-3.3502,54.6946,0,0,0,14.0707,96.6539,4.8567,19.0428,-38.1385,96.6539,83.2853,-25.1875,-44.6053,28.1645,83.2853,79.1501,-5.9626,2.9302,3.1663,79.1501,0,0,0,121.597,111.594,-10.3508,-6.3467,8.3401,111.594,59.9622,25.122,0,4.4132,59.9622,33.3019,0,0,0,33.3019,0,0,0,81.532,111.594,-3.5714,-14.6842,-7.223,111.594,55.8018,34.3314,0,9.4938,55.8018,43.7937,0,0,0,43.7937,
40,-8.5638,38.8132,-7.8887,0,98.0142,80.6851,122.422,0,0,0,98.0142,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,7.3352,-2.7737,-5.4431,3.26213,29.4641,0,0,0,29.4641,0,-12.3064,-9.9001,17.9932,0,0,0,0,14.0707,96.6539,29.4481,50.4706,74.5753,96.6539,106.712,-8.84,41.0764,-16.9321,106.712,47.3082,-6.8331,-3.859,-3.1236,47.3082,0,0,0,14.0707,96.6539,2.7653,19.7517,-35.8166,96.6539,73.8846,-27.8035,-47.2723,30.5394,73.8846,66.4544,-8.3283,2.9088,2.7368,66.4544,0,0,0,122.422,111.594,-10.5179,-6.5825,8.1486,111.594,60.0078,24.7467,0,3.7114,60.0078,34.5402,0,0,0,34.5402,0,0,0,80.6851,111.594,-3.53,-15.6424,-8.4373,111.594,53.8221,33.9542,0,9.8918,53.8221,46.7445,0,0,0,46.7445,
41,-7.7926,38.8224,-7.76,0,98.3352,80.9382,122.456,0,0,0,98.3352,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,8.6808,-2.1688,-5.7149,3.26219,28.5849,0,0,0,28.5849,0,-15.4024,-6.259,22.3994,0,0,0,0,14.0707,96.6539,27.7251,44.8554,70.932,96.6539,106.268,-9.8256,42.478,-19.6697,106.268,40.8859,-6.6512,-3.746,-3.3381,40.8859,0,0,0,14.0707,96.6539,4.7396,20.5909,-36.4673,96.6539,60.6663,-29.3844,-49.7549,33.0599,60.6663,60.2239,-11.7248,4.0634,3.4966,60.2239,0,0,0,122.456,111.594,-10.1846,-6.1632,7.868,111.594,60.0929,24.076,0,3.3122,60.0929,34.5185,0,0,0,34.5185,0,0,0,80.9382,111.594,-4.1246,-16.0595,-10.011,111.594,54.8273,33.7126,0,10.0546,54.8273,45.3986,0,0,0,45.3986,
42,-7.3054,39.1842,-7.3405,0,97.4093,78.4656,124.13,0,0,0,97.4093,0.359365,0,0,0,0.359365,14.0707,3.26231,14.0707,11.1464,-0.9651,-5.8465,3.26231,28.0045,0,0,0,28.0045,0,-21.8843,2.3754,28.2118,0,0,0,0,14.0707,96.6539,27.5101,39.9184,67.1906,96.6539,99.6195,-8.1323,46.2041,-20.6238,99.6195,34.7334,-6.3272,-3.4584,-3.9242,34.7334,0,0,0,14.0707,96.6539,7.0004,21.7168,-39.0779,96.6539,59.7883,-29.4156,-50.7989,34.9906,59.7883,61.6366,-14.2969,6.8453,5.2461,61.6366,0,0,0,124.13,111.594,-8.9577,-5.994,7.4019,111.594,59.1605,23.8659,0,3.2401,59.1605,33.3427,0,0,0,33.3427,0,0,0,78.4656,111.594,-3.5018,-15.8702,-11.019,111.594,56.9604,33.2021,0,10.0599,56.9604,41.6852,0,0,0,41.6852,
43,-7.2025,39.9664,-6.923,0,95.4323,75.9287,124.847,0,0,0,95.4323,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,11.9742,-0.1157,-5.4869,3.26219,27.8302,0,0,0,27.8302,0,-27.3816,9.3553,29.3073,0,0,0,0,14.0707,96.6539,27.2189,36.3826,63.2805,96.6539,101.335,-5.0712,50.8142,-19.6251,101.335,29.1597,-7.0629,-3.4294,-4.4534,29.1597,0,0,0,14.0707,96.6539,6.4595,23.158,-41.7733,96.6539,59.8933,-27.4076,-51.2715,35.303,59.8933,60.7023,-15.4544,9.1939,6.707,60.7023,0,0,0,124.847,111.594,-8.2197,-6.0264,7.2495,111.594,58.4843,24.0977,0,2.7545,58.4843,32.6801,0,0,0,32.6801,0,0,0,75.9287,111.594,-2.558,-15.9604,-11.3585,111.594,58.1664,33.0779,0,10.024,58.1664,39.9779,0,0,0,39.9779,
44,-6.7455,40.7645,-6.9576,0,93.991,75.5525,123.86,0,0,0,93.991,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,9.6155,-0.3615,-4.5095,3.26219,28.831,0,0,0,28.831,0,-29.2402,10.2762,22.8029,0,0,0,0,14.0707,96.6539,25.5231,33.0587,60.2745,96.6539,106.945,-2.6614,54.2504,-18.7347,106.945,29.5737,-9.4155,-3.7705,-4.6325,29.5737,0,0,0,14.0707,96.6539,3.9163,25.7769,-44.6449,96.6539,52.2564,-27.0037,-52.3578,36.0252,52.2564,53.8229,-15.5249,9.8263,7.1671,53.8229,0,0,0,123.86,111.594,-9.0038,-5.9095,7.467,111.594,58.6579,23.8037,0,2.269,58.6579,33.0563,0,0,0,33.0563,0,0,0,75.5525,111.594,-3.057,-16.7024,-11.3276,111.594,58.1848,33.1365,0,10.0005,58.1848,40.4095,0,0,0,40.4095,
45,-6.0174,40.9974,-6.857,0,92.7926,72.3669,125.859,0,0,0,92.7926,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,7.9504,-0.4903,-3.9811,3.26219,29.9416,0,0,0,29.9416,0,-28.7425,9.0542,18.3471,0,0,0,0,14.0707,96.6539,23.2086,30.0464,57.5251,96.6539,103.137,-1.7613,57.3585,-18.694,103.137,31.4651,-11.7038,-3.9572,-4.5761,31.4651,0,0,0,14.0707,96.6539,1.5028,28.8342,-47.9147,96.6539,55.1285,-28.9042,-53.5233,37.6165,55.1285,42.4164,-15.2355,9.7224,7.109,42.4164,0,0,0,125.859,111.594,-10.0012,-6.1327,7.7399,111.594,58.2551,23.0385,0,2.7236,58.2551,34.0734,0,0,0,34.0734,0,0,0,72.3669,111.594,-3.5506,-17.6333,-11.3414,111.594,56.8151,32.2206,0,9.9945,56.8151,41.0846,0,0,0,41.0846,
46,-5.4571,39.8686,-6.1971,0,92.6024,68.2715,129.672,0,0,0,92.6024,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,8.2991,1.0605,-3.6538,3.26225,29.3068,0,0,0,29.3068,0,-27.151,8.7841,18.7364,0,0,0,0,14.0707,96.6539,22.2756,28.8444,55.6914,96.6539,95.9995,-1.578,59.9478,-18.9866,95.9995,27.2462,-12.7019,-3.8543,-4.4514,27.2462,0,0,0,14.0707,96.6539,-1.3233,31.6939,-51.0886,96.6539,68.3607,-29.8654,-52.7343,37.1484,68.3607,33.9197,-14.79,9.0311,6.9261,33.9197,0,0,0,129.672,111.594,-10.3924,-6.8619,8.2412,111.594,58.3426,22.3669,0,3.9478,58.3426,34.9624,0,0,0,34.9624,0,0,0,68.2715,111.594,-3.0134,-18.7376,-10.9051,111.594,56.221,30.5372,0,9.9965,56.221,41.3224,0,0,0,41.3224,
47,-4.8569,38.6688,-5.774,0,93.5072,67.4717,131.366,0,0,0,93.5072,0.359365,0,0,0,0.359365,14.0707,3.26213,14.0707,8.5625,2.8805,-3.0328,3.26213,28.4259,0,0,0,28.4259,0,-25.9416,8.9368,18.6674,0,0,0,0,14.0707,96.6539,22.3984,28.2847,54.6273,96.6539,98.6751,-1.3025,61.4078,-18.9261,98.6751,21.1967,-12.843,-3.7512,-4.3506,21.1967,0,0,0,14.0707,96.6539,-5.4801,34.6069,-54.1628,96.6539,72.3864,-28.4062,-49.8335,34.0594,72.3864,37.6299,-14.1199,7.0722,6.6991,37.6299,0,0,0,131.366,111.594,-10.0876,-7.7233,8.4709,111.594,59.7192,21.5368,0,5.6029,59.7192,35.0309,0,0,0,35.0309,0,0,0,67.4717,111.594,-2.6582,-20.2279,-9.6332,111.594,57.1451,29.1192,0,9.9991,57.1451,41.5729,0,0,0,41.5729,
48,-4.3353,38.548,-5.5977,0,93.6266,66.613,132.329,0,0,0,93.6266,0.360994,0,0,0,0.360994,14.0707,3.26231,14.0707,10.2296,2.0875,-3.4494,3.26231,28.4682,0,0,0,28.4682,0,-25.417,10.3208,21.8548,0,0,0,0,14.0707,96.6539,23.2768,25.9795,54.3424,96.6539,106.322,-0.8879,62.4314,-18.5332,106.322,20.0775,-11.596,-3.4744,-4.2505,20.0775,0,0,0,14.0707,96.6539,-9.2449,35.2503,-57.7769,96.6539,67.6614,-24.2842,-45.8071,29.9386,67.6614,46.4729,-12.9823,4.3872,6.3843,46.4729,0,0,0,132.329,111.594,-8.6997,-8.5243,7.8313,111.594,60.5098,20.6606,0,7.2513,60.5098,33.9449,0,0,0,33.9449,0,0,0,66.613,111.594,-3.0063,-21.6689,-8.7592,111.594,57.0908,28.6027,0,10.0003,57.0908,41.6463,0,0,0,41.6463,
49,-4.1614,38.0914,-5.1712,0,92.8934,64.5954,133.532,0,0,0,92.8934,0.359909,0,0,0,0.359909,14.0707,3.26207,14.0707,12.998,0.66,-3.7806,3.26207,29.7409,0,0,0,29.7409,0,-25.0238,12.7041,27.6047,0,0,0,0,14.0707,96.6539,25.8031,23.0307,56.2941,96.6539,107.786,0.2637,63.2026,-17.5076,107.786,26.4161,-8.8537,-2.9954,-4.1293,26.4161,0,0,0,14.0707,96.6539,-11.7964,33.1021,-61.2113,96.6539,49.8368,-19.8722,-41.5344,25.8095,49.8368,47.8862,-11.686,2.4257,6.0526,47.8862,0,0,0,133.532,111.594,-7.2301,-8.7478,7.2385,111.594,60.9363,20.644,0,7.9093,60.9363,32.3839,0,0,0,32.3839,0,0,0,64.5954,111.594,-3.1856,-22.2839,-8.6885,111.594,56.2348,28.6877,0,10.0004,56.2348,40.9634,0,0,0,40.9634,
50,-4.245,37.315,-4.7985,0,93.0396,64.1306,134.134,0,0,0,93.0396,0.360994,0,0,0,0.360994,14.0707,3.26231,14.0707,13.0094,2.3806,-2.2633,3.26231,31.0989,0,0,0,31.0989,0,-25.1274,14.167,27.0263,0,0,0,0,14.0707,96.6539,27.9158,21.9237,58.3983,96.6539,103.892,2.094,63.9303,-15.7298,103.892,33.9094,-7.4879,-2.7396,-4.0798,33.9094,0,0,0,14.0707,96.6539,-13.0012,31.2986,-61.6859,96.6539,28.6894,-18.4728,-39.4826,23.7082,28.6894,47.9848,-11.4225,1.9431,5.9597,47.9848,0,0,0,134.134,111.594,-6.1691,-8.4254,6.7609,111.594,62.6415,21.1841,0,7.7958,62.6415,31.9395,0,0,0,31.9395,0,0,0,64.1306,111.594,-2.8286,-21.7369,-9.0875,111.594,56.9101,29.0463,0,9.682,56.9101,40.7783,0,0,0,40.7783,
51,-4.4679,37.5527,-4.5996,0,94.131,64.5397,134.885,0,0,0,94.131,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,9.7332,3.8032,-1.3593,3.26225,30.3477,0,0,0,30.3477,0,-24.78,11.8738,19.8322,0,0,0,0,14.0707,96.6539,27.8722,22.3843,58.114,96.6539,101.443,3.3106,64.8575,-14.4908,101.443,35.6156,-8.9593,-2.7738,-4.1309,35.6156,0,0,0,14.0707,96.6539,-12.7177,30.5294,-59.3847,96.6539,26.5627,-18.9717,-39.063,23.2908,26.5627,51.3014,-12.0401,2.3677,6.1036,51.3014,0,0,0,134.885,111.594,-4.8139,-8.306,5.6016,111.594,64.1503,20.8737,0,8.4538,64.1503,32.6619,0,0,0,32.6619,0,0,0,64.5397,111.594,-2.5685,-20.6938,-9.88,111.594,57.9076,29.8927,0,8.7897,57.9076,41.813,0,0,0,41.813,
52,-4.8058,38.1897,-4.3739,0,95.0685,64.2,136.213,0,0,0,95.0685,0.359365,0,0,0,0.359365,14.0707,3.26225,14.0707,6.8247,0.9289,-2.7056,3.26225,29.2347,0,0,0,29.2347,0,-22.8061,5.3103,14.6795,0,0,0,0,14.0707,96.6539,26.5471,23.2029,56.1842,96.6539,100.738,3.3334,65.0984,-14.475,100.738,36.5599,-10.6443,-2.8142,-4.1919,36.5599,0,0,0,14.0707,96.6539,-12.0973,29.7603,-58.0301,96.6539,35.842,-19.1649,-38.0945,22.7686,35.842,55.6252,-12.2334,2.6872,6.217,55.6252,0,0,0,136.213,111.594,-3.4239,-8.6043,4.4454,111.594,64.1779,19.7432,0,9.5709,64.1779,33.189,0,0,0,33.189,0,0,0,64.2,111.594,-2.2463,-20.0528,-10.5775,111.594,57.805,30.9398,0,7.8684,57.805,42.7102,0,0,0,42.7102,
53,-5.0754,38.1807,-4.2661,0,95.6447,63.553,137.474,0,0,0,95.6447,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,7.2978,-1.8865,-4.4568,3.26219,29.2215,0,0,0,29.2215,0,-21.8763,2.0089,17.0157,0,0,0,0,14.0707,96.6539,25.0208,24.1303,54.3027,96.6539,96.6252,2.3596,64.1229,-15.4679,96.6252,41.1683,-10.2644,-2.7799,-4.1983,41.1683,0,0,0,14.0707,96.6539,-11.3364,28.4927,-59.0674,96.6539,38.7598,-18.6752,-37.5944,22.1694,38.7598,61.1538,-11.9727,2.6261,6.208,61.1538,0,0,0,137.474,111.594,-2.2478,-9.3796,3.8876,111.594,64.001,18.9269,0,10.1056,64.001,33.1443,0,0,0,33.1443,0,0,0,63.553,111.594,-1.6952,-19.9857,-10.9523,111.594,57.1564,31.5784,0,7.8206,57.1564,42.6102,0,0,0,42.6102,
54,-4.9669,37.8507,-4.4683,0,96.2222,63.4103,138.242,0,0,0,96.2222,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,10.6279,-2.2352,-5.3944,3.26219,29.6626,0,0,0,29.6626,0,-23.7567,4.8165,24.695,0,0,0,0,14.0707,96.6539,23.7672,25.0643,53.6881,96.6539,89.3451,1.4199,63.4878,-16.2682,89.3451,45.4566,-9.0374,-2.7646,-4.1642,45.4566,0,0,0,14.0707,96.6539,-10.7937,27.1409,-60.7311,96.6539,38.0642,-17.5283,-37.1434,20.961,38.0642,66.1071,-11.7971,2.4093,6.1501,66.1071,0,0,0,138.242,111.594,-1.1697,-10.5413,4.0011,111.594,64.1483,19.0263,0,10.1687,64.1483,32.6748,0,0,0,32.6748,0,0,0,63.4103,111.594,-1.4773,-20.5224,-10.7605,111.594,57.2371,31.5475,0,8.7749,57.2371,42.3093,0,0,0,42.3093,
55,-4.4928,37.6954,-4.7214,0,96.9044,63.6598,138.73,0,0,0,96.9044,0.360452,0,0,0,0.360452,14.0707,3.26207,14.0707,13.5048,-3.9317,-5.7431,3.26207,31.0653,0,0,0,31.0653,0,-25.5139,6.0593,30.9071,0,0,0,0,14.0707,96.6539,22.7677,26.2878,53.7995,96.6539,82.4371,1.4247,64.0949,-15.9474,82.4371,48.4136,-9.4133,-2.8311,-4.1513,48.4136,0,0,0,14.0707,96.6539,-11.4325,26.8292,-60.9834,96.6539,38.6676,-16.2165,-35.4948,19.3021,38.6676,70.6559,-11.8101,2.2915,6.1338,70.6559,0,0,0,138.73,111.594,-0.1737,-12.092,4.8907,111.594,63.7924,19.8308,0,10.0792,63.7924,31.9596,0,0,0,31.9596,0,0,0,63.6598,111.594,-1.6597,-21.4682,-9.7685,111.594,58.0149,31.1653,0,9.7641,58.0149,42.103,0,0,0,42.103,
